"EntrezID","PearsonR"
"218693",0.742027314059657
"23887",0.741068785308756
"230991",0.740617093379829
"20090",0.740383894609621
"16206",0.739227367147077
"243339",0.738868353104853
"216148",0.738779349744841
"11769",0.738496280570617
"15183",0.737572215137603
"20333",0.737031380065458
"212996",0.735548298643229
"70231",0.735253363849411
"229543",0.735242009267926
"11785",0.734939076330192
"18693",0.734799399338992
"67845",0.73435222478905
"67755",0.73415286112235
"14872",0.73332451120784
"66126",0.730703922137768
"98238",0.730575497336882
"19821",0.730255610868368
"67116",0.730015840956748
"219022",0.729039844081569
"237500",0.728215088369499
"229731",0.728172908702163
"27366",0.727434959227579
"20335",0.724775418362882
"56440",0.724199967811132
"67788",0.724005299943489
"242819",0.723445777514942
"57320",0.723138349083103
"19243",0.722911669838977
"14084",0.722487986575977
"67955",0.721519068763096
"22282",0.721308569011106
"76132",0.719491137919915
"20085",0.719236322708673
"234353",0.719230523722738
"320119",0.718596759308308
"73825",0.718304014980305
"56330",0.717654001452583
"380959",0.716227396279258
"16561",0.715698029380596
"19762",0.715696858917975
"19341",0.713456522560746
"76108",0.711845557504104
"217219",0.711650766372678
"67618",0.711386686435522
"73024",0.708700282241637
"15481",0.708682913120239
"269109",0.708390378548786
"27398",0.708369255096057
"68942",0.708355266959622
"108689",0.707800968849384
"24057",0.707149168716822
"66167",0.706564124883845
"67830",0.704828063339698
"216705",0.70348671783351
"73288",0.702773939106242
"56273",0.702160690595261
"98221",0.702047516006991
"230959",0.701380731958086
"78651",0.70119912743005
"20316",0.699916819435644
"93765",0.699798525333486
"27410",0.699324312373398
"14635",0.69910013464993
"21780",0.698978900141904
"28126",0.698345874274058
"52857",0.697708452140055
"52389",0.696642229039776
"268449",0.695781433383772
"17955",0.695236977341567
"11829",0.694783075781029
"70144",0.694669555139129
"60321",0.694516035064763
"60597",0.694389437838349
"192654",0.693211200503088
"22192",0.693202054125421
"20227",0.692498381978606
"233877",0.692385377159793
"22230",0.692353172386062
"70052",0.692308233267166
"67166",0.692108965087829
"19895",0.691596587268611
"101118",0.691366414895329
"17192",0.69131784937953
"12317",0.690534729237742
"23802",0.688377048162486
"14325",0.687443693263615
"26398",0.686754971173718
"238384",0.686746244988391
"20687",0.686625396309778
"19338",0.684151746225306
"66625",0.684106779762839
"66995",0.68367405560994
"66212",0.683509359646284
"66821",0.683487103087708
"60409",0.682279726123416
"226977",0.681109824890213
"69215",0.680947793400085
"76302",0.680515559896363
"382423",0.680345010764146
"69149",0.678930029566045
"326618",0.678207797743071
"53319",0.677566956327942
"76630",0.676799401591307
"269682",0.675882708694565
"66615",0.675721770112118
"18647",0.675556819746502
"70082",0.675501518701449
"66855",0.67499168315795
"69823",0.674300378730188
"67890",0.674295074955143
"68052",0.673513209217598
"229722",0.673365101864926
